FID,BuildingID,landUseTyp,Area,Fheight,Fnum,Height,Age,LandNum,Cluster,Centre
16275,85372318.0,Commercial,75.6022,3.0,3,9.0,2005.0,3,3.0,-1.0
16279,85372322.0,Commercial,136.9044,3.0,1,3.0,2005.0,3,3.0,-1.0
16280,85372323.0,Commercial,140.4455,3.0,1,3.0,2005.0,3,3.0,-1.0
16281,85372324.0,Commercial,129.194,3.0,1,3.0,2005.0,3,3.0,-1.0
16282,85372325.0,Commercial,132.4001,3.0,1,3.0,2005.0,3,3.0,-1.0
16283,85372326.0,Commercial,139.7441,3.0,1,3.0,2005.0,3,3.0,-1.0
16284,85372327.0,Commercial,122.6145,3.0,1,3.0,2005.0,3,3.0,-1.0
16285,85372328.0,Commercial,161.5518,3.0,3,9.0,2005.0,3,3.0,-1.0
16286,85372329.0,Commercial,157.2648,3.0,1,3.0,2005.0,3,3.0,-1.0
16291,85372107.0,Commercial,130.8765,3.0,3,9.0,2005.0,3,3.0,-1.0
16292,85372108.0,Commercial,102.9225,3.0,3,9.0,2005.0,3,3.0,-1.0
16297,85372113.0,Commercial,76.6698,3.0,3,9.0,2005.0,3,3.0,-1.0
16298,85372114.0,Commercial,91.7992,3.0,3,9.0,2005.0,3,3.0,-1.0
16299,85372115.0,Commercial,76.6705,3.0,3,9.0,2005.0,3,3.0,-1.0
16300,85372116.0,Commercial,91.6726,3.0,3,9.0,2005.0,3,3.0,-1.0
16302,85372118.0,Commercial,82.2321,3.0,3,9.0,2005.0,3,3.0,-1.0
16303,85372119.0,Commercial,96.4644,3.0,3,9.0,2005.0,3,3.0,-1.0
16304,85372120.0,Commercial,88.929,3.0,3,9.0,2005.0,3,3.0,-1.0
16305,85372121.0,Commercial,81.0161,3.0,3,9.0,2005.0,3,3.0,-1.0
16307,85372360.0,Commercial,97.706,3.0,3,9.0,2005.0,3,3.0,-1.0
16308,85372361.0,Commercial,97.7042,3.0,3,9.0,2005.0,3,3.0,-1.0
16309,85372362.0,Commercial,97.7046,3.0,3,9.0,2005.0,3,3.0,-1.0
16310,85372363.0,Commercial,97.7049,3.0,3,9.0,2005.0,3,3.0,-1.0
16311,85372364.0,Commercial,97.7053,3.0,3,9.0,2005.0,3,3.0,-1.0
16312,85372365.0,Commercial,97.7056,3.0,3,9.0,2005.0,3,3.0,-1.0
16313,85372366.0,Commercial,94.1245,3.0,3,9.0,2005.0,3,3.0,-1.0
16314,85372367.0,Commercial,86.7254,3.0,3,9.0,2005.0,3,3.0,-1.0
16315,85372368.0,Commercial,66.8475,3.0,3,9.0,2005.0,3,3.0,-1.0
16316,85372369.0,Commercial,109.1747,3.0,3,9.0,2005.0,3,3.0,-1.0
16317,85372386.0,Commercial,136.549,3.0,2,6.0,2000.0,3,5.0,-1.0
16318,85372387.0,Commercial,179.2795,3.0,2,6.0,2000.0,3,5.0,-1.0
16323,85372392.0,Commercial,153.8382,3.0,1,3.0,2005.0,3,3.0,-1.0
16324,85372393.0,Commercial,131.3017,3.0,1,3.0,2005.0,3,3.0,-1.0
16326,85372395.0,Commercial,102.596,3.0,1,3.0,2005.0,3,3.0,-1.0
16327,85372396.0,Commercial,189.6759,3.0,1,3.0,2005.0,3,3.0,-1.0
16328,85372397.0,Commercial,137.9064,3.0,1,3.0,2005.0,3,3.0,-1.0
16329,85372398.0,Commercial,182.2849,3.0,1,3.0,2005.0,3,3.0,-1.0
16330,85372399.0,Commercial,157.0524,3.0,1,3.0,2005.0,3,3.0,-1.0
16334,85372403.0,Commercial,85.6714,3.0,1,3.0,2005.0,3,3.0,-1.0
16335,85372404.0,Commercial,162.5368,3.0,1,3.0,2005.0,3,3.0,-1.0
16339,85372425.0,Commercial,841.8087,3.0,6,18.0,1990.0,3,8.0,-1.0
16344,85372484.0,Commercial,224.0765,3.0,4,12.0,1990.0,3,8.0,-1.0
16345,85372486.0,Commercial,123.1098,3.0,4,12.0,1990.0,3,8.0,-1.0
16346,85372487.0,Commercial,380.4639,3.0,4,12.0,1990.0,3,8.0,-1.0
16348,85372489.0,Commercial,186.1053,3.0,2,6.0,1990.0,3,11.0,-1.0
16350,85372376.0,Commercial,181.3832,3.0,2,6.0,2000.0,3,5.0,-1.0
16352,85372378.0,Commercial,61.5814,3.0,2,6.0,2000.0,3,5.0,-1.0
16353,85372379.0,Commercial,61.5517,3.0,2,6.0,2000.0,3,5.0,-1.0
16354,85372380.0,Commercial,68.5179,3.0,2,6.0,2000.0,3,5.0,-1.0
16355,85372381.0,Commercial,84.3973,3.0,2,6.0,2000.0,3,5.0,-1.0
16356,85372382.0,Commercial,61.3952,3.0,2,6.0,2000.0,3,5.0,-1.0
16357,85372383.0,Commercial,74.2067,3.0,2,6.0,2000.0,3,5.0,-1.0
16360,85372530.0,Commercial,2119.8684,3.0,5,15.0,1990.0,3,8.0,-1.0
16363,85372832.0,Commercial,853.3002,3.0,8,24.0,1990.0,3,8.0,-1.0
16365,85372834.0,Commercial,636.2979,3.0,5,15.0,1990.0,3,8.0,-1.0
16366,85372835.0,Commercial,571.7378,3.0,5,15.0,1990.0,3,8.0,-1.0
16367,85372821.0,Commercial,652.5753,3.0,5,15.0,2000.0,3,7.0,-1.0
16368,85372946.0,Commercial,503.8913,3.0,5,15.0,2000.0,3,7.0,-1.0
16369,85372947.0,Commercial,472.842,3.0,5,15.0,2000.0,3,7.0,-1.0
16370,85372948.0,Commercial,503.8891,3.0,5,15.0,2000.0,3,7.0,-1.0
16371,85372949.0,Commercial,503.7189,3.0,5,15.0,2000.0,3,7.0,-1.0
16372,85438248.0,Commercial,413.9196,3.0,6,18.0,1995.0,3,8.0,-1.0
16373,85438249.0,Commercial,533.8344,3.0,6,18.0,1995.0,3,8.0,-1.0
16374,85438129.0,Commercial,603.2095,3.0,6,18.0,2000.0,3,7.0,-1.0
16375,85438130.0,Commercial,912.488,3.0,6,18.0,2000.0,3,7.0,-1.0
16376,85438131.0,Commercial,2350.5606,3.0,6,18.0,2000.0,3,7.0,-1.0
16377,85438132.0,Commercial,992.064,3.0,6,18.0,2000.0,3,7.0,-1.0
16378,85438133.0,Commercial,679.9005,3.0,6,18.0,2000.0,3,7.0,-1.0
16379,85438134.0,Commercial,446.681,3.0,6,18.0,2000.0,3,7.0,-1.0
16385,85438140.0,Commercial,501.6787,3.0,6,18.0,2000.0,3,7.0,-1.0
16386,85438141.0,Commercial,2173.8377,3.0,5,15.0,2000.0,3,7.0,-1.0
16387,85438142.0,Commercial,854.2201,3.0,5,15.0,2000.0,3,7.0,-1.0
16389,85438144.0,Commercial,413.6228,3.0,4,12.0,2005.0,3,3.0,-1.0
16395,85438150.0,Commercial,761.5392,3.0,8,24.0,2005.0,3,3.0,-1.0
16396,85438151.0,Commercial,762.0816,3.0,8,24.0,2005.0,3,3.0,-1.0
16397,85438152.0,Commercial,284.9542,3.0,4,12.0,2005.0,3,3.0,-1.0
16398,85438153.0,Commercial,457.5463,3.0,4,12.0,2005.0,3,3.0,-1.0
16399,85438154.0,Commercial,488.0623,3.0,5,15.0,2005.0,3,3.0,-1.0
16400,85438155.0,Commercial,231.5487,3.0,5,15.0,2005.0,3,3.0,-1.0
16401,85438156.0,Commercial,81.0083,3.0,5,15.0,2005.0,3,3.0,-1.0
16403,85438158.0,Commercial,542.2634,3.0,5,15.0,2005.0,3,3.0,-1.0
16404,85438160.0,Commercial,514.5085,3.0,5,15.0,2005.0,3,3.0,-1.0
16418,85438532.0,Commercial,265.1371,3.0,8,24.0,2005.0,3,3.0,-1.0
16420,85438534.0,Commercial,391.4999,3.0,4,12.0,2005.0,3,3.0,-1.0
16421,85438535.0,Commercial,386.4779,3.0,4,12.0,2005.0,3,3.0,-1.0
16422,85438536.0,Commercial,301.7618,3.0,4,12.0,2005.0,3,3.0,-1.0
16423,85438537.0,Commercial,377.3991,3.0,4,12.0,2005.0,3,3.0,-1.0
16425,85439750.0,Commercial,222.3272,3.0,4,12.0,1990.0,3,8.0,-1.0
16432,85439824.0,Commercial,651.189,3.0,6,18.0,1995.0,3,8.0,-1.0
16433,85439829.0,Commercial,380.7249,3.0,5,15.0,1995.0,3,8.0,-1.0
16439,85455230.0,Commercial,326.198,3.0,16,48.0,1990.0,3,8.0,-1.0
16440,85455231.0,Commercial,326.4937,3.0,16,48.0,1990.0,3,8.0,-1.0
16441,85455232.0,Commercial,326.6472,3.0,16,48.0,1990.0,3,8.0,-1.0
16442,85455233.0,Commercial,1330.9473,3.0,6,18.0,1990.0,3,8.0,-1.0
16446,85455237.0,Commercial,1181.1028,3.0,8,24.0,1998.0,3,7.0,-1.0
16452,85455247.0,Commercial,540.5898,3.0,8,24.0,1998.0,3,7.0,-1.0
16453,85455248.0,Commercial,2357.2938,3.0,14,42.0,2000.0,3,12.0,-1.0
16454,85455253.0,Commercial,585.8051,3.0,18,54.0,1990.0,3,8.0,-1.0
16457,85455256.0,Commercial,889.6524,3.0,7,21.0,1990.0,3,8.0,-1.0
16458,85455126.0,Commercial,401.7728,3.0,16,48.0,2000.0,3,12.0,-1.0
16459,85455345.0,Commercial,399.8919,3.0,6,18.0,2000.0,3,7.0,-1.0
16460,85455346.0,Commercial,1064.7223,3.0,6,18.0,2000.0,3,7.0,-1.0
16465,85502850.0,Commercial,1158.2605,3.0,20,60.0,1990.0,3,8.0,-1.0
16485,85503429.0,Commercial,841.4882,3.0,22,66.0,1990.0,3,8.0,-1.0
16489,85503433.0,Commercial,9370.0578,0.0,0,5.0,2000.0,3,5.0,-1.0
16490,85503434.0,Commercial,1138.9167,3.0,6,18.0,1998.0,3,7.0,-1.0
16496,85503440.0,Commercial,884.4638,4.0,11,44.0,1990.0,3,8.0,-1.0
16497,85503441.0,Commercial,962.5848,3.0,7,21.0,1990.0,3,8.0,-1.0
16506,85503695.0,Commercial,359.5917,3.0,6,18.0,1990.0,3,8.0,-1.0
16508,85503697.0,Commercial,3609.588,0.0,0,6.0,1990.0,3,11.0,-1.0
16519,85503717.0,Commercial,864.3568,3.0,20,60.0,1990.0,3,8.0,-1.0
16520,85503750.0,Commercial,1539.7686,3.0,12,36.0,2000.0,3,12.0,-1.0
16533,85504151.0,Commercial,960.7642,3.0,5,15.0,1990.0,3,8.0,-1.0
16534,85504166.0,Commercial,2216.5771,3.0,7,21.0,2000.0,3,7.0,-1.0
16537,85504177.0,Commercial,550.8548,4.0,8,32.0,1990.0,3,8.0,-1.0
16538,85504178.0,Commercial,538.3511,4.0,8,32.0,1990.0,3,8.0,-1.0
16539,85504179.0,Commercial,526.5479,4.0,8,32.0,1990.0,3,8.0,-1.0
16541,85504182.0,Commercial,554.9885,4.0,8,32.0,1990.0,3,8.0,-1.0
16542,85504183.0,Commercial,435.2988,4.0,8,32.0,1990.0,3,8.0,-1.0
16544,85504196.0,Commercial,992.4298,3.0,5,15.0,2005.0,3,3.0,-1.0
16549,85504278.0,Commercial,779.8439,3.0,4,12.0,2000.0,3,7.0,-1.0
16559,85504291.0,Commercial,572.7476,3.0,14,42.0,2005.0,3,3.0,-1.0
16560,85504292.0,Commercial,652.5103,3.0,14,42.0,2005.0,3,3.0,-1.0
16570,85504337.0,Commercial,1021.4133,3.0,4,12.0,2000.0,3,7.0,-1.0
16576,303449614.0,Commercial,702.8526,3.0,6,18.0,1990.0,3,8.0,-1.0
16577,303449615.0,Commercial,557.4081,3.0,5,15.0,1990.0,3,8.0,-1.0
16579,303449619.0,Commercial,638.4874,3.0,5,15.0,1990.0,3,8.0,-1.0
16580,303449620.0,Commercial,1033.1994,3.0,6,18.0,1990.0,3,8.0,-1.0
16581,303449621.0,Commercial,1425.1368,3.0,5,15.0,1990.0,3,8.0,-1.0
16582,303449624.0,Commercial,1348.5402,3.0,5,15.0,1990.0,3,8.0,-1.0
16583,303476396.0,Commercial,294.3287,3.0,5,15.0,1990.0,3,8.0,-1.0
16584,303476403.0,Commercial,303.0616,3.0,5,15.0,2000.0,3,7.0,-1.0
16586,303476429.0,Commercial,765.5272,3.0,5,15.0,1990.0,3,8.0,-1.0
16587,303476430.0,Commercial,359.4281,3.0,5,15.0,1990.0,3,8.0,-1.0
16588,303476431.0,Commercial,448.3355,3.0,6,18.0,1990.0,3,8.0,-1.0
16589,303476413.0,Commercial,252.4361,3.0,6,18.0,2000.0,3,7.0,-1.0
16590,303476420.0,Commercial,351.485,3.0,5,15.0,1995.0,3,8.0,-1.0
16591,303476421.0,Commercial,248.4688,3.0,5,15.0,1990.0,3,8.0,-1.0
16592,303476422.0,Commercial,204.0028,3.0,6,18.0,1990.0,3,8.0,-1.0
16593,347771057.0,Commercial,230.1618,3.0,5,15.0,2000.0,3,7.0,-1.0
16594,347771058.0,Commercial,108.6052,3.0,4,12.0,2000.0,3,7.0,-1.0
16595,347771059.0,Commercial,149.0296,3.0,5,15.0,2000.0,3,7.0,-1.0
16596,347771063.0,Commercial,166.3668,3.0,5,15.0,2000.0,3,7.0,-1.0
16597,347771067.0,Commercial,170.3202,3.0,5,15.0,2000.0,3,7.0,-1.0
16600,349695775.0,Commercial,279.0906,3.0,6,18.0,2000.0,3,7.0,-1.0
16601,349695776.0,Commercial,225.4031,3.0,6,18.0,2000.0,3,7.0,-1.0
16602,349695782.0,Commercial,245.2129,3.0,5,15.0,1990.0,3,8.0,-1.0
16603,349695795.0,Commercial,113.206,3.0,5,15.0,2005.0,3,3.0,-1.0
16604,349695796.0,Commercial,125.1526,3.0,3,9.0,2005.0,3,3.0,-1.0
16606,349695798.0,Commercial,76.6919,3.0,3,9.0,2005.0,3,3.0,-1.0
16610,349695816.0,Commercial,455.8569,3.0,4,12.0,2000.0,3,7.0,-1.0
16612,349718939.0,Commercial,122.5624,3.0,5,15.0,1995.0,3,8.0,-1.0
16613,349718940.0,Commercial,289.7059,3.0,4,12.0,1995.0,3,8.0,-1.0
16616,350505342.0,Commercial,696.037,3.0,5,15.0,2005.0,3,3.0,-1.0
16618,350508470.0,Commercial,76.1273,3.0,5,15.0,1998.0,3,7.0,-1.0
16620,350508494.0,Commercial,369.3267,3.0,4,12.0,2005.0,3,3.0,-1.0
16621,352779021.0,Commercial,525.7743,3.0,8,24.0,2000.0,3,7.0,-1.0
16625,352790061.0,Commercial,68.4929,3.0,4,12.0,2000.0,3,7.0,-1.0
16626,352790062.0,Commercial,74.9571,3.0,3,9.0,2000.0,3,5.0,-1.0
16627,352790063.0,Commercial,81.5945,3.0,4,12.0,2000.0,3,7.0,-1.0
16630,352792707.0,Commercial,108.4032,3.0,5,15.0,2000.0,3,7.0,-1.0
16631,352792708.0,Commercial,123.3485,3.0,5,15.0,2000.0,3,7.0,-1.0
16632,352792856.0,Commercial,513.5338,3.0,5,15.0,2005.0,3,3.0,-1.0
16633,352793332.0,Commercial,161.59,3.0,5,15.0,1998.0,3,7.0,-1.0
16636,352802151.0,Commercial,134.2544,3.0,5,15.0,2005.0,3,3.0,-1.0
16638,352802153.0,Commercial,59.8528,3.0,3,9.0,2005.0,3,3.0,-1.0
16639,352802154.0,Commercial,166.8792,3.0,3,9.0,2005.0,3,3.0,-1.0
16640,352802155.0,Commercial,56.4716,3.0,4,12.0,2005.0,3,3.0,-1.0
16641,352802156.0,Commercial,73.2988,3.0,5,15.0,2005.0,3,3.0,-1.0
16643,352802186.0,Commercial,1088.1467,3.0,6,18.0,2000.0,3,7.0,-1.0
16644,352802249.0,Commercial,411.2407,3.0,4,12.0,1990.0,3,8.0,-1.0
16645,352802255.0,Commercial,443.0364,3.0,12,36.0,1990.0,3,8.0,-1.0
16646,352802256.0,Commercial,103.8219,3.0,5,15.0,1990.0,3,8.0,-1.0
16647,352802257.0,Commercial,194.5653,3.0,3,9.0,1990.0,3,11.0,-1.0
16651,583142996.0,Commercial,919.5733,3.0,12,36.0,1990.0,3,8.0,-1.0
16652,583142997.0,Commercial,919.3298,3.0,12,36.0,1990.0,3,8.0,-1.0
16653,583142998.0,Commercial,2781.0434,3.0,12,36.0,1990.0,3,8.0,-1.0
16654,583143004.0,Commercial,367.6145,3.0,12,36.0,1990.0,3,8.0,-1.0
16655,583181715.0,Commercial,410.8935,3.0,6,18.0,2000.0,3,7.0,-1.0
16656,583181716.0,Commercial,673.4114,3.0,6,18.0,2005.0,3,3.0,-1.0
16659,583181759.0,Commercial,759.038,3.0,6,18.0,1995.0,3,8.0,-1.0
16660,583181763.0,Commercial,2778.2596,3.0,12,36.0,2000.0,3,12.0,-1.0
16661,583181765.0,Commercial,349.8041,3.0,5,15.0,2000.0,3,7.0,-1.0
16662,583181749.0,Commercial,1329.8885,3.0,5,15.0,2000.0,3,7.0,-1.0
16665,583181684.0,Commercial,245.6662,3.0,12,36.0,2000.0,3,12.0,-1.0
16666,583181687.0,Commercial,248.4414,3.0,5,15.0,1995.0,3,8.0,-1.0
16667,583181688.0,Commercial,316.8841,3.0,6,18.0,1995.0,3,8.0,-1.0
16670,583181701.0,Commercial,3164.0573,3.0,5,15.0,1995.0,3,8.0,-1.0
16671,583181702.0,Commercial,475.9758,3.0,4,12.0,1995.0,3,8.0,-1.0
16672,583181707.0,Commercial,1124.7068,3.0,4,12.0,2000.0,3,7.0,-1.0
16673,583181710.0,Commercial,911.2376,3.0,6,18.0,2000.0,3,7.0,-1.0
16674,583181712.0,Commercial,1026.1763,3.0,6,18.0,2000.0,3,7.0,-1.0
16675,583181713.0,Commercial,281.1948,3.0,5,15.0,2000.0,3,7.0,-1.0
16676,583402499.0,Commercial,244.2032,3.0,12,36.0,2005.0,3,3.0,-1.0
16677,583402504.0,Commercial,538.9253,3.0,12,36.0,2005.0,3,3.0,-1.0
16683,1816924651.0,Commercial,137.9102,3.0,6,18.0,2000.0,3,7.0,-1.0
16684,1816924652.0,Commercial,57.2552,3.0,4,12.0,2000.0,3,7.0,-1.0
16685,1816924653.0,Commercial,99.1882,3.0,6,18.0,2000.0,3,7.0,-1.0
16686,1816924654.0,Commercial,70.4766,3.0,4,12.0,2000.0,3,7.0,-1.0
16687,1816924655.0,Commercial,133.1395,3.0,4,12.0,2000.0,3,7.0,-1.0
16688,1816924656.0,Commercial,81.6916,3.0,5,15.0,2000.0,3,7.0,-1.0
16689,1816924657.0,Commercial,115.0912,3.0,6,18.0,2000.0,3,7.0,-1.0
16690,1816924658.0,Commercial,105.1638,3.0,5,15.0,2000.0,3,7.0,-1.0
16691,1816924659.0,Commercial,82.2429,3.0,5,15.0,2000.0,3,7.0,-1.0
16692,1816924660.0,Commercial,215.3821,3.0,6,18.0,2000.0,3,7.0,-1.0
16693,1816924661.0,Commercial,142.3017,3.0,4,12.0,2000.0,3,7.0,-1.0
16694,1816924662.0,Commercial,78.2907,3.0,4,12.0,2000.0,3,7.0,-1.0
16695,1816924664.0,Commercial,175.4112,3.0,4,12.0,2000.0,3,7.0,-1.0
16696,1816924665.0,Commercial,121.6605,3.0,6,18.0,2000.0,3,7.0,-1.0
16697,1816924666.0,Commercial,81.0793,3.0,5,15.0,2000.0,3,7.0,-1.0
16698,1816924667.0,Commercial,128.5137,3.0,4,12.0,2000.0,3,7.0,-1.0
16699,1816924668.0,Commercial,52.7045,3.0,5,15.0,2000.0,3,7.0,-1.0
16705,1816924674.0,Commercial,143.507,3.0,4,12.0,2000.0,3,7.0,-1.0
16706,1816924675.0,Commercial,59.568,3.0,5,15.0,2000.0,3,7.0,-1.0
16709,1816924679.0,Commercial,102.191,3.0,5,15.0,2000.0,3,7.0,-1.0
16710,1816924682.0,Commercial,82.6706,3.0,6,18.0,2000.0,3,7.0,-1.0
16712,1816924687.0,Commercial,82.9106,3.0,5,15.0,2000.0,3,7.0,-1.0
16713,1816924689.0,Commercial,171.5574,3.0,5,15.0,2000.0,3,7.0,-1.0
16714,1816924690.0,Commercial,101.1927,3.0,5,15.0,2000.0,3,7.0,-1.0
16715,1816924691.0,Commercial,75.6769,3.0,4,12.0,2000.0,3,7.0,-1.0
16716,1816924692.0,Commercial,54.4209,3.0,5,15.0,2000.0,3,7.0,-1.0
16717,1816924693.0,Commercial,184.2835,3.0,6,18.0,2000.0,3,7.0,-1.0
16718,1816924694.0,Commercial,133.4789,3.0,5,15.0,2000.0,3,7.0,-1.0
16719,1816924695.0,Commercial,98.9905,3.0,6,18.0,2000.0,3,7.0,-1.0
16721,1816924697.0,Commercial,86.5165,3.0,4,12.0,2000.0,3,7.0,-1.0
16724,1816924700.0,Commercial,56.3528,3.0,5,15.0,2000.0,3,7.0,-1.0
16727,1816924703.0,Commercial,54.3261,3.0,4,12.0,2000.0,3,7.0,-1.0
16728,1816924704.0,Commercial,62.992,3.0,5,15.0,2000.0,3,7.0,-1.0
16731,1816924707.0,Commercial,64.5648,3.0,4,12.0,2000.0,3,7.0,-1.0
16732,1816924710.0,Commercial,460.5515,3.0,6,18.0,2000.0,3,7.0,-1.0
16733,1816924711.0,Commercial,222.4584,3.0,4,12.0,2000.0,3,7.0,-1.0
16734,1816924712.0,Commercial,102.5039,3.0,4,12.0,2000.0,3,7.0,-1.0
16735,1816924713.0,Commercial,69.3469,3.0,4,12.0,2000.0,3,7.0,-1.0
16740,1816924718.0,Commercial,110.618,3.0,6,18.0,2000.0,3,7.0,-1.0
16741,1816924720.0,Commercial,96.4512,3.0,4,12.0,2000.0,3,7.0,-1.0
16742,1816924721.0,Commercial,257.39,3.0,6,18.0,2000.0,3,7.0,-1.0
16746,1816924725.0,Commercial,190.2731,3.0,5,15.0,2000.0,3,7.0,-1.0
16753,1816924732.0,Commercial,100.0849,3.0,6,18.0,2000.0,3,7.0,-1.0
16758,1816924737.0,Commercial,50.194,3.0,4,12.0,2000.0,3,7.0,-1.0
16760,1816924739.0,Commercial,78.058,3.0,4,12.0,2000.0,3,7.0,-1.0
16762,1816924744.0,Commercial,615.2714,3.0,6,18.0,2000.0,3,7.0,-1.0
16763,1816924745.0,Commercial,94.0631,3.0,4,12.0,2000.0,3,7.0,-1.0
16767,1816924749.0,Commercial,66.6661,3.0,4,12.0,1995.0,3,8.0,-1.0
16768,1816924750.0,Commercial,217.9027,3.0,5,15.0,1995.0,3,8.0,-1.0
16770,1816924752.0,Commercial,63.9661,3.0,5,15.0,1995.0,3,8.0,-1.0
16773,1816924755.0,Commercial,54.1428,3.0,5,15.0,2000.0,3,7.0,-1.0
16778,1816924763.0,Commercial,802.366,3.0,6,18.0,1995.0,3,8.0,-1.0
16779,1816924764.0,Commercial,84.9861,3.0,4,12.0,1995.0,3,8.0,-1.0
16780,1816924765.0,Commercial,107.1571,3.0,6,18.0,1995.0,3,8.0,-1.0
16783,1816924768.0,Commercial,65.9899,3.0,5,15.0,1995.0,3,8.0,-1.0
16797,1816924784.0,Commercial,201.399,3.0,6,18.0,1995.0,3,8.0,-1.0
16798,1816924785.0,Commercial,84.0014,3.0,5,15.0,1995.0,3,8.0,-1.0
16800,1816924787.0,Commercial,297.1038,3.0,5,15.0,1995.0,3,8.0,-1.0
16801,1816924788.0,Commercial,320.1904,3.0,6,18.0,1995.0,3,8.0,-1.0
16802,1816924789.0,Commercial,131.5919,3.0,4,12.0,1995.0,3,8.0,-1.0
16807,1816924794.0,Commercial,91.9879,3.0,4,12.0,1995.0,3,8.0,-1.0
16808,1816924795.0,Commercial,122.7469,3.0,5,15.0,1995.0,3,8.0,-1.0
16809,1816924796.0,Commercial,297.8971,3.0,5,15.0,2000.0,3,7.0,-1.0
16810,1816924797.0,Commercial,186.5953,3.0,6,18.0,1995.0,3,8.0,-1.0
16813,1816924800.0,Commercial,126.2185,3.0,6,18.0,1995.0,3,8.0,-1.0
16814,1816924801.0,Commercial,132.7362,3.0,6,18.0,1995.0,3,8.0,-1.0
16815,1816924802.0,Commercial,191.9793,3.0,5,15.0,1995.0,3,8.0,-1.0
16816,1816924804.0,Commercial,376.8128,3.0,5,15.0,1995.0,3,8.0,-1.0
16818,1816924806.0,Commercial,89.7173,3.0,6,18.0,1995.0,3,8.0,-1.0
16819,1816924807.0,Commercial,91.9196,3.0,5,15.0,1995.0,3,8.0,-1.0
16821,1816924809.0,Commercial,189.0734,3.0,4,12.0,1995.0,3,8.0,-1.0
16822,1816924810.0,Commercial,90.9824,3.0,5,15.0,1995.0,3,8.0,-1.0
16824,1816924812.0,Commercial,142.794,3.0,5,15.0,1995.0,3,8.0,-1.0
16825,1816924813.0,Commercial,78.6359,3.0,5,15.0,1995.0,3,8.0,-1.0
16826,1816924814.0,Commercial,88.7089,3.0,4,12.0,1995.0,3,8.0,-1.0
16832,1816924820.0,Commercial,54.613,3.0,5,15.0,1995.0,3,8.0,-1.0
16839,1816924827.0,Commercial,223.8927,3.0,6,18.0,1995.0,3,8.0,-1.0
16840,1816924828.0,Commercial,292.7563,3.0,6,18.0,1995.0,3,8.0,-1.0
16841,1816924829.0,Commercial,110.9078,3.0,6,18.0,1995.0,3,8.0,-1.0
16842,1816924830.0,Commercial,107.0336,3.0,6,18.0,1995.0,3,8.0,-1.0
16843,1816924831.0,Commercial,56.1615,3.0,5,15.0,1995.0,3,8.0,-1.0
16844,1816924832.0,Commercial,151.6054,3.0,5,15.0,1995.0,3,8.0,-1.0
16845,1816924833.0,Commercial,64.9892,3.0,4,12.0,1995.0,3,8.0,-1.0
16846,1816924834.0,Commercial,78.1495,3.0,4,12.0,1995.0,3,8.0,-1.0
16847,1816924835.0,Commercial,107.8276,3.0,5,15.0,1995.0,3,8.0,-1.0
16848,1816924836.0,Commercial,92.0683,3.0,5,15.0,1995.0,3,8.0,-1.0
16850,1816924838.0,Commercial,113.955,3.0,5,15.0,1995.0,3,8.0,-1.0
16852,1816924840.0,Commercial,133.771,3.0,5,15.0,1995.0,3,8.0,-1.0
16855,1816924843.0,Commercial,88.278,3.0,4,12.0,1995.0,3,8.0,-1.0
16856,1816924844.0,Commercial,178.1808,3.0,5,15.0,1995.0,3,8.0,-1.0
16857,1816924845.0,Commercial,66.4143,3.0,4,12.0,1995.0,3,8.0,-1.0
16858,1816924846.0,Commercial,71.7029,3.0,4,12.0,1995.0,3,8.0,-1.0
16859,1816924847.0,Commercial,55.2522,3.0,4,12.0,1995.0,3,8.0,-1.0
16860,1816924848.0,Commercial,219.9543,3.0,6,18.0,1995.0,3,8.0,-1.0
16861,1816924849.0,Commercial,168.2511,3.0,5,15.0,1995.0,3,8.0,-1.0
16862,1816924850.0,Commercial,99.8182,3.0,5,15.0,1995.0,3,8.0,-1.0
16863,1816924851.0,Commercial,210.1991,3.0,4,12.0,1995.0,3,8.0,-1.0
16864,1816924852.0,Commercial,152.5019,3.0,6,18.0,1995.0,3,8.0,-1.0
16867,1816924856.0,Commercial,70.162,3.0,4,12.0,1995.0,3,8.0,-1.0
16876,1816924865.0,Commercial,74.1421,3.0,4,12.0,1995.0,3,8.0,-1.0
16878,1816924867.0,Commercial,60.2756,3.0,5,15.0,1995.0,3,8.0,-1.0
16879,1816924868.0,Commercial,59.1132,3.0,5,15.0,1995.0,3,8.0,-1.0
16882,1816924871.0,Commercial,144.576,3.0,4,12.0,1995.0,3,8.0,-1.0
16883,1816924872.0,Commercial,103.4888,3.0,4,12.0,1995.0,3,8.0,-1.0
16884,1816924873.0,Commercial,85.2972,3.0,4,12.0,1995.0,3,8.0,-1.0
16885,1816924874.0,Commercial,241.4795,3.0,5,15.0,1995.0,3,8.0,-1.0
16886,1816924875.0,Commercial,118.9886,3.0,5,15.0,1995.0,3,8.0,-1.0
16887,1816924876.0,Commercial,57.5174,3.0,5,15.0,1995.0,3,8.0,-1.0
16892,1816924883.0,Commercial,136.6586,3.0,5,15.0,1995.0,3,8.0,-1.0
16893,1816924884.0,Commercial,197.5201,3.0,5,15.0,1995.0,3,8.0,-1.0
16894,1816924885.0,Commercial,188.7454,3.0,5,15.0,1995.0,3,8.0,-1.0
16896,1816924887.0,Commercial,146.1027,3.0,4,12.0,1995.0,3,8.0,-1.0
